date, pm25, pm10, o3, no2, so2, co
2019/1/19, 59, 30, 34, 41, 5, 5
2019/1/20, 77, 35, 37, 30, 4, 5
2019/1/21, 88, 21, 33, 25, 3, 4
2019/1/22, 55, 22, 29, 28, 5, 3
2019/1/23, 58, 40, 36, 42, 8, 5
2019/1/24, 91, 29, 33, 23, 4, 3
2019/1/25, 72, 30, 28, 38, 6, 4
2019/1/26, 75, 15, 34, 15, 3, 2
2019/1/27, 48, 19, 35, 16, 3, 3
2019/1/28, 49, 28, 29, 37, 5, 5
2019/1/29, 71, 22, 33, 24, 3, 3
2019/1/30, 64, 31, 23, 45, 7, 5
2019/1/31, 84, 38, 25, 41, 6, 6
2019/2/1, 97, 16, 32, 27, 4, 2
2019/2/2, 50, 27, 33, 34, 7, 5
2019/2/3, 71, 43, 23, 31, 6, 5
2019/2/4, 99, 40, 33, 28, 4, 5
2019/2/5, 93, 41, 34, 43, 7, 6
2019/2/6, 102, 37, 20, 44, 5, 5
2019/2/7, 90, 56, 8, 39, 13, 7
2019/2/8, 134, 15, 31, 21, 4, 2
2019/2/9, 45, 24, 30, 24, 4, 4
2019/2/10, 58, 17, 38, 11, 2, 3
2019/2/11, 37, 28, 30, 23, 3, 4
2019/2/12, 51, 17, 32, 30, 5, 4
2019/2/13, 50, 22, 33, 38, 4, 5
2019/2/14, 67, 12, 33, 25, 4, 4
2019/2/15, 54, 18, 22, 42, 5, 5
2019/2/16, 66, 36, 38, 34, 9, 6
2019/2/17, 89, 32, 41, 15, 3, 4
2019/2/18, 84, 40, 27, 50, 5, 6
2019/2/19, 97, 36, 14, 45, 4, 5
2019/2/20, 76, 45, 30, 32, 5, 6
2019/2/21, 77, 37, 36, 24, 4, 3
2019/2/22, 76, 42, 39, 31, 7, 4
2019/2/23, 107, 23, 42, 18, 4, 3
2019/2/24, 73, 22, 42, 27, 6, 3
2019/2/25, 81, 29, 36, 35, 7, 4
2019/2/26, 96, 23, 44, 25, 4, 3
2019/2/27, 76, 14, 34, 36, 4, 3
2019/2/28, 64, 20, 32, 33, 3, 3
2019/3/1, 74, 23, 43, 33, 4, 3
2019/3/2, 73, 36, 45, 28, 6, 4
2019/3/3, 92, 31, 37, 17, 5, 4
2019/3/4, 81, 22, 42, 25, 4, 3
2019/3/5, 61, 44, 44, 44, 8, 5
2019/3/6, 105, 37, 31, 41, 5, 4
2019/3/7, 91, 25, 47, 29, 4, 3
2019/3/8, 68, 17, 39, 24, 4, 2
2019/3/9, 53, 22, 40, 35, 5, 3
