date, pm25, pm10, o3, no2, so2, co
2015/8/19, 65, 38, 34, 30, 5, 6
2015/8/20, 59, 44, 19, 41, 6, 6
2015/8/21, 73, 29, 41, 34, 4, 6
2015/8/22, 51, 52, 53, 42, 11, 7
2015/8/23, 91, 62, 59, 33, 8, 8
2015/8/24, 126, 43, 39, 30, 7, 6
2015/8/25, 77, 22, 30, 23, 4, 4
2015/8/26, 28, 31, 40, 36, 10, 5
2015/8/27, 44, 44, 35, 35, 7, 8
2015/8/28, 65, 51, 55, 44, 7, 7
2015/8/29, 85, 50, 59, 43, 12, 7
2015/8/30, 97, 51, 55, 38, 7, 7
2015/8/31, 97, 60, 50, 37, 6, 8
2015/9/1, 125, 34, 43, 39, 5, 6
2015/9/2, 58, 33, 37, 31, 5, 6
2015/9/3, 68, 44, 46, 36, 7, 6
2015/9/4, 80, 49, 58, 41, 8, 8
2015/9/5, 79, 40, 35, 31, 5, 6
2015/9/6, 74, 28, 38, 27, 4, 6
2015/9/7, 54, 33, 27, 28, 7, 5
2015/9/8, 61, 32, 36, 33, 5, 5
2015/9/9, 54, 33, 39, 34, 7, 6
2015/9/10, 56, 43, 48, 54, 9, 5
2015/9/11, 71, 51, 59, 56, 10, 5
2015/9/12, 86, 42, 32, 39, 7, 6
2015/9/13, 78, 35, 42, 27, 6, 4
2015/9/14, 67, 42, 38, 46, 9, 6
2015/9/15, 71, 41, 33, 34, 5, 4
2015/9/16, 67, 38, 32, 36, 6, 4
2015/9/17, 56, 29, 24, 37, 5, 5
2015/9/18, 50, 33, 36, 38, 5, 5
2015/9/19, 53, 42, 47, 35, 5, 6
2015/9/20, 76, 51, 68, 40, 6, 6
2015/9/21, 88, 55, 54, 51, 10, 7
2015/9/22, 96, 38, 40, 40, 7, 6
2015/9/23, 66, 40, 18, 39, 6, 6
2015/9/24, 78, 39, 28, 40, 5, 6
2015/9/25, 83, 42, 36, 43, 6, 5
2015/9/26, 77, 43, 57, 31, 6, 5
2015/9/27, 88, 48, 45, 33, 6, 6
2015/9/28, 88, 44, 54, 41, 6, 5
2015/9/29, 80, 41, 39, 23, 4, 4
2015/9/30, 68, 30, 34, 28, 4, 2
2015/10/1, 56, 29, 25, 31, 6, 4
2015/4/2, 96, 48, 37, 32, 7, 8
2015/4/3, 80, 35, 40, 24, 9, 8
2015/4/4, 62, 27, 41, 23, 5, 5
2015/4/5, 42, 28, 38, 25, 5, 8
2015/4/6, 59, 51, 27, 34, 5, 10
2015/4/7, 108, 43, 32, 24, 5, 5
2015/4/8, 72, 36, 33, 27, 5, 4
2015/4/9, 64, 44, 42, 35, 5, 4
2015/4/10, 83, 47, 47, 37, 9, 6
2015/4/11, 82, 49, 48, 37, 6, 6
2015/4/12, 86, 49, 43, 29, 6, 5
2015/4/13, 82, 24, 39, 31, 3, 5
2015/4/14, 53, 21, 44, 29, 4, 4
2015/4/15, 44, 48, 65, 40, 11, 5
2015/4/16, 86, 68, 56, 50, 11, 7
2015/4/17, 117, 80, 42, 39, 10, 4
2015/4/18, 81, 66, 42, 49, 12, 6
2015/4/19, 86, 41, 25, 35, 4, 6
2015/4/20, 86, 27, 35, 32, 4, 6
2015/4/21, 54, 49, 48, 41, 10, 6
2015/4/22, 82, 63, 64, 42, 10, 6
2015/4/23, 98, 69, 54, 51, 11, 7
2015/4/24, 128, 77, 76, 57, 11, 9
2015/4/25, 136, 66, 53, 47, 9, 5
2015/4/26, 88, 65, 71, 41, 8, 5
2015/4/27, 103, 78, 82, 51, 11, 6
2015/4/28, 134, 60, 41, 45, 11, 6
2015/4/29, 110, 50, 38, 38, 5, 6
2015/4/30, 96, 61, 43, 34, 8, 7
2015/5/1, 118, 52, 66, 38, 9, 6
2015/5/2, 95, 53, 48, 38, 13, 4
2015/5/3, 89, 36, 29, 29, 11, 4
2015/5/4, 77, 61, 50, 29, 6, 4
2015/5/5, 77, 52, 50, 37, 11, 3
2015/5/6, 67, 59, 65, 52, 15, 4
2015/5/7, 96, 65, 81, 49, 12, 6
2015/5/8, 118, 65, 73, 60, 11, 6
2015/5/9, 110, 65, 68, 43, 9, 5
2015/5/10, 116, 60, 64, 27, 6, 5
2015/5/11, 93, 49, 46, 33, 5, 4
2015/5/12, 73, 37, 50, 28, 9, 4
2015/5/13, 56, 62, 60, 27, 12, 3
2015/5/14, 76, 57, 55, 44, 9, 5
2015/5/15, 88, 81, 70, 55, 10, 10
2015/5/16, 148, 72, 56, 42, 7, 7
2015/5/17, 123, 53, 67, 43, 5, 4
2015/5/18, 76, 53, 29, 61, 5, 6
2015/5/19, 99, 62, 68, 36, 10, 5
2015/5/20, 120, 56, 49, 33, 9, 4
2015/5/21, 74, 52, 58, 41, 8, 5
2015/5/22, 72, 58, 80, 48, 10, 5
2015/5/23, 84, 52, 73, 48, 11, 6
2015/5/24, 91, 47, 79, 42, 7, 5
2015/5/25, 89, 55, 83, 44, 10, 6
2015/5/26, 92, 59, 81, 56, 11, 7
2015/5/27, 101, 62, 106, 71, 11, 6
2015/5/28, 104, 66, 93, 61, 9, 9
2015/5/29, 126, 61, 93, 50, 14, 8
2015/5/30, 122, 53, 43, 40, 8, 5
2015/5/31, 105, 50, 64, 35, 7, 5
2015/6/1, 100, 52, 78, 40, 11, 8
2015/6/2, 97, 61, 69, 47, 12, 8
2015/6/3, 121, 57, 64, 32, 9, 6
2015/6/4, 96, 47, 78, 44, 9, 6
2015/6/5, 76, 33, 39, 43, 5, 5
2015/6/6, 62, 41, 72, 34, 6, 5
2015/6/7, 77, 42, 71, 31, 6, 5
2015/6/8, 89, 50, 43, 41, 8, 5
2015/6/9, 95, 60, 64, 37, 10, 6
2015/6/10, 118, 66, 100, 54, 10, 8
2015/6/11, 131, 58, 42, 55, 8, 7
2015/6/12, 124, 68, 80, 38, 8, 7
2015/6/13, 122, 70, 78, 38, 10, 9
2015/6/14, 127, 62, 73, 27, 5, 5
2015/6/15, 113, 63, 78, 32, 6, 6
2015/6/16, 131, 81, 87, 44, 6, 9
2015/6/17, 157, 61, 57, 30, 7, 7
2015/6/18, 128, 48, 42, 30, 8, 5
2015/6/19, 87, 41, 47, 30, 6, 4
2015/6/20, 69, 49, 27, 28, 4, 8
2015/6/21, 102, 49, 65, 24, 5, 7
2015/6/22, 113, 55, 65, 30, 6, 6
2015/6/23, 112, 56, 91, 50, 7, 6
2015/6/24, 117, 61, 63, 35, 5, 7
2015/6/25, 144, 52, 40, 27, 4, 6
2015/6/26, 106, 29, 27, 28, 5, 7
2015/6/27, 59, 36, 40, 30, 4, 6
2015/6/28, 68, 41, 37, 19, 3, 5
2015/6/29, 87, 47, 82, 30, 10, 8
2015/6/30, 92, 44, 33, 43, 9, 8
2015/7/1, 87, 33, 45, 33, 6, 6
2015/1/4, 98, 59, , 64, 18, 16
2015/1/5, 131, 102, , 84, 28, 28
2015/1/6, 179, 54, , 39, 11, 9
2015/1/7, 109, 37, , 56, 21, 13
2015/1/8, 72, 51, , 58, 39, 21
2015/1/9, 97, 57, 23, 43, 16, 8
2015/1/10, 114, 52, 28, 37, 13, 8
2015/1/11, 91, 48, 29, 35, 11, 10
2015/1/12, 90, 60, 23, 41, 15, 10
2015/1/13, 115, 87, 17, 70, 25, 17
2015/1/14, 142, 101, 19, 83, 29, 21
2015/1/15, 168, 70, 15, 58, 21, 15
2015/1/16, 132, 81, 24, 53, 17, 16
2015/1/17, 158, 47, 29, 26, 9, 6
2015/1/18, 84, 40, 29, 35, 12, 7
2015/1/19, 70, 64, 27, 28, 11, 9
2015/1/20, 125, 69, 19, 56, 20, 11
2015/1/21, 127, 89, 5, 71, 17, 23
2015/1/22, 164, 55, 18, 43, 9, 11
2015/1/23, 113, 59, 18, 43, 13, 12
2015/1/24, 125, 66, 29, 44, 14, 11
2015/1/25, 128, 74, 7, 54, 14, 19
2015/1/26, 156, 70, 16, 47, 12, 15
2015/1/27, 145, 61, 28, 28, 10, 9
2015/1/28, 122, 50, 19, 33, 13, 8
2015/1/29, 86, 61, 10, 46, 15, 16
2015/1/30, 125, 49, 27, 30, 12, 8
2015/1/31, 95, 46, 29, 30, 11, 7
2015/2/1, 84, 50, 26, 39, 12, 11
2015/2/2, 95, 65, 25, 59, 23, 18
2015/2/3, 123, 77, 16, 62, 24, 19
2015/2/4, 149, 78, 37, 44, 21, 14
2015/2/5, 148, 81, 36, 40, 20, 13
2015/2/6, 156, 69, 28, 50, 17, 9
2015/2/7, 124, 57, 29, 39, 16, 8
2015/2/8, 106, 64, 31, 20, 8, 4
2015/2/9, 73, 39, 26, 24, 10, 5
2015/2/10, 57, 69, 31, 44, 25, 9
2015/2/11, 127, 84, 35, 66, 27, 15
2015/2/12, 157, 59, 32, 37, 13, 7
2015/2/13, 93, 41, 28, 31, 10, 6
2015/2/14, 63, 64, 35, 52, 20, 11
2015/2/15, 104, 89, 46, 60, 22, 17
2015/2/16, 161, 50, 40, 36, 7, 9
2015/2/17, 97, 56, 32, 37, 9, 9
2015/2/18, 109, 59, 34, 24, 9, 9
2015/2/19, 131, 51, 37, 28, 7, 8
2015/2/20, 123, 44, 37, 38, 7, 9
2015/2/21, 92, 41, 23, 47, 11, 9
2015/2/22, 84, 61, 36, 44, 12, 14
2015/2/23, 118, 231, 27, 26, 9, 7
2015/2/24, 154, 96, 28, 42, 13, 9
2015/2/25, 114, 81, 13, 80, 24, 16
2015/2/26, 138, 82, 33, 62, 17, 14
2015/2/27, 118, 40, 32, 38, 8, 6
2015/2/28, 65, 62, 24, 52, 12, 12
2015/3/1, 112, 58, 32, 33, 8, 9
2015/3/2, 104, 91, 30, 44, 13, 10
2015/3/3, 98, 64, 17, 63, 13, 14
2015/3/4, 120, 48, 30, 21, 8, 4
2015/3/5, 61, 50, 33, 34, 8, 6
2015/3/6, 94, 50, 35, 48, 9, 8
2015/3/7, 91, 50, 37, 48, 11, 9
2015/3/8, 91, 54, 43, 40, 11, 13
2015/3/9, 109, 61, 41, 31, 11, 9
2015/3/10, 82, 56, 31, 20, 8, 4
2015/3/11, 54, 59, 39, 29, 12, 6
2015/3/12, 89, 48, 38, 35, 12, 6
2015/3/13, 72, 71, 43, 58, 17, 12
2015/3/14, 130, 59, 37, 49, 13, 9
2015/3/15, 101, 61, 44, 50, 16, 13
2015/3/16, 116, 83, 47, 68, 22, 18
2015/3/17, 138, 99, 46, 73, 24, 17
2015/3/18, 157, 59, 41, 42, 10, 9
2015/3/19, 114, 41, 39, 46, 8, 8
2015/3/20, 85, 77, 40, 49, 11, 11
2015/3/21, 128, 84, 50, 53, 14, 11
2015/3/22, 124, 98, 55, 40, 11, 8
2015/3/23, 123, 60, 32, 21, 9, 4
2015/3/24, 55, 60, 39, 39, 11, 6
2015/3/25, 82, 55, 41, 44, 13, 7
2015/3/26, 95, 67, 47, 50, 12, 8
2015/3/27, 104, 84, 68, 55, 17, 9
2015/3/28, 144, 64, 46, 44, 15, 8
2015/3/29, 114, 90, 53, 31, 8, 6
2015/3/30, 106, 71, 63, 40, 14, 9
2015/3/31, 125, 104, 37, 65, 12, 14
2015/4/1, 168, 54, 37, 32, 6, 8
2020/4/1, , 56, 63, 29, 6, 5
2020/1/1, , 26, 28, 23, 5, 8
2019/6/21, , 51, 97, 18, 3, 6
2019/1/1, , 34, 26, 18, 5, 6
2019/3/28, , 56, 45, 17, 5, 6
2018/12/27, , 29, 25, 17, 6, 4
2017/7/30, , 38, 64, 14, 2, 6
2017/8/7, , 30, 50, 19, 2, 3
2017/8/27, , 37, 123, 17, 5, 4
2017/9/23, , 55, 54, 43, 4, 6
2017/9/26, , 54, 57, 29, 6, 6
2016/1/4, , 83, 29, 44, 14, 11
2015/12/14, , 52, 5, 38, 8, 10
2015/1/3, , 51, , 53, 17, 12
2014/10/2, , 40, 36, 43, 9, 6
2014/10/3, , 47, 42, 30, 6, 6
2014/10/4, , 45, 31, 28, 6, 5
2014/10/5, , 40, 34, 24, 5, 3
2014/10/6, , 25, 36, 29, 5, 3
2014/10/7, , 28, 39, 45, 11, 6
2014/10/8, , 49, 47, 50, 10, 7
2014/10/9, , 51, 39, 42, 9, 6
2014/10/10, , 47, 39, 33, 8, 7
2014/10/11, , 45, 38, 33, 5, 5
2014/10/12, , 40, 31, 31, 5, 6
2014/10/13, , 38, 34, 29, 4, 5
2014/10/14, , 22, 31, 33, 4, 5
2014/10/15, , 30, 37, 37, 10, 6
2014/10/16, , 44, 38, 40, 7, 5
2014/10/17, , 57, 27, 46, 10, 6
2014/10/18, , 52, 29, 52, 7, 8
2014/10/19, , 60, 45, 55, 6, 8
2014/10/20, , 61, 12, 50, 6, 11
2014/10/21, , 54, 32, 32, 5, 7
2014/10/22, , 30, 32, 37, 4, 7
2014/10/23, , 29, 24, 43, 8, 7
2014/10/24, , 57, 27, 48, 10, 9
2014/10/25, , 65, 26, 50, 8, 11
2014/10/26, , 63, 40, 42, 7, 9
2014/10/27, , 58, 34, 44, 9, 8
2014/10/28, , 59, 24, 59, 13, 10
2014/10/29, , 67, 26, 69, 16, 12
2014/10/30, , 74, 26, 69, 12, 12
2014/10/31, , 78, 22, 53, 7, 11
2014/11/1, , 65, 12, 38, 7, 8
2014/11/2, , 49, 30, 27, 5, 7
2014/11/3, , 39, 29, 31, 7, 5
2014/11/4, , 49, 21, 51, 13, 10
2014/11/5, , 61, 23, 59, 17, 11
2014/11/6, , 62, 38, 52, 12, 10
2014/11/7, , 64, 24, 49, 13, 10
2014/11/8, , 83, 16, 51, 14, 12
