date, pm25, pm10, o3, no2, so2, co
2018/9/8, 59, 18, 46, 13, 2, 3
2018/9/9, 44, 21, 18, 8, 2, 1
2018/9/10, 49, 15, 18, 12, 2, 2
2018/9/11, 34, 13, 32, 20, 2, 3
2018/9/12, 42, 21, 27, 27, 3, 4
2018/9/13, 60, 26, 40, 32, 4, 5
2018/9/14, 74, 25, 23, 29, 2, 5
2018/9/15, 65, 23, 19, 26, 3, 4
2018/9/16, 56, 17, 40, 12, 2, 3
2018/9/17, 58, 15, 39, 10, 2, 2
2018/9/18, 59, 19, 44, 17, 2, 3
2018/9/19, 73, 19, 56, 20, 3, 3
2018/9/20, 74, 22, 32, 29, 2, 4
2018/9/21, 63, 13, 22, 26, 1, 4
2018/9/22, 45, 12, 35, 16, 2, 3
2018/9/23, 46, 16, 47, 13, 4, 4
2018/9/24, 64, 22, 43, 16, 2, 4
2018/9/25, 70, 23, 31, 23, 2, 4
2018/9/26, 67, 13, 30, 21, 2, 3
2018/9/27, 53, 10, 33, 21, 2, 3
2018/9/28, 43, 15, 46, 21, 3, 3
2018/9/29, 68, 14, 32, 18, 2, 3
2018/9/30, 51, 17, 23, 8, 1, 4
2018/10/1, 40, 14, 42, 14, 2, 3
2018/4/2, 166, 41, 55, 35, 5, 4
2018/4/3, 205, 54, 60, 39, 6, 4
2018/4/4, 135, 39, 46, 28, 6, 4
2018/4/5, 110, 14, 39, 17, 2, 3
2018/4/6, 46, 26, 35, 18, 2, 2
2018/4/7, 63, 22, 40, 13, 1, 4
2018/4/8, 52, 17, 42, 8, , 3
2018/4/9, 67, 18, 41, 21, 2, 4
2018/4/10, 73, 31, 56, 25, 3, 4
2018/4/11, 95, 30, 46, 28, 3, 3
2018/4/12, 76, 25, 49, 20, 2, 3
2018/4/13, 68, 16, 46, 14, 2, 4
2018/4/14, 62, 21, 47, 19, 2, 3
2018/4/15, 67, 11, 42, 9, , 2
2018/4/16, 37, 40, 39, 15, 2, 3
2018/4/17, 83, 49, 29, 28, 2, 4
2018/4/18, 87, 17, 41, 19, 2, 4
2018/4/19, 54, 27, 49, 28, 3, 4
2018/4/20, 85, 29, 63, 24, 2, 3
2018/4/21, 89, 38, 83, 30, 5, 5
2018/4/22, 108, 42, 92, 20, 5, 4
2018/4/23, 118, 31, 52, 19, 4, 4
2018/4/24, 96, 21, 36, 13, 2, 2
2018/4/25, 54, 14, 41, 11, , 2
2018/4/26, 42, 12, 48, 17, 4, 4
2018/4/27, 55, 20, 55, 29, 4, 3
2018/4/28, 65, 30, 68, 16, 2, 3
2018/4/29, 100, 26, 71, 13, 3, 3
2018/4/30, 90, 26, 63, 21, 4, 4
2018/5/1, 84, 30, 68, 23, 3, 4
2018/5/2, 105, 24, 47, 15, 2, 3
2018/5/3, 68, 17, 44, 13, 2, 3
2018/5/4, 52, 19, 46, 12, , 4
2018/5/5, 65, 25, 63, 18, 4, 4
2018/5/6, 81, 24, 63, 15, 5, 3
2018/5/7, 84, 13, 40, 28, 1, 4
2018/5/8, 47, 17, 37, 24, 3, 4
2018/5/9, 52, 12, 43, 15, 1, 3
2018/5/10, 51, 12, 41, 11, 1, 2
2018/5/11, 54, 16, 48, 24, 4, 4
2018/5/12, 69, 22, 67, 23, 4, 4
2018/5/13, 83, 15, 39, 13, 1, 3
2018/5/14, 43, 17, 45, 17, 2, 3
2018/5/15, 65, 22, 67, 29, 5, 4
2018/5/16, 83, 31, 69, 28, 5, 8
2018/5/17, 89, 39, 71, 20, 3, 4
2018/5/18, 107, 47, 64, 33, 5, 5
2018/5/19, 123, 13, 39, 9, 1, 2
2018/5/20, 43, 11, 43, 11, 3, 2
2018/5/21, 52, 16, 51, 20, 3, 3
2018/5/22, 70, 18, 50, 22, 3, 3
2018/5/23, 74, 17, 33, 20, 1, 3
2018/5/24, 55, 13, 44, 15, 1, 2
2018/5/25, 61, 28, 74, 34, 5, 5
2018/5/26, 86, 32, 64, 28, 6, 4
2018/5/27, 87, 27, 72, 15, 4, 3
2018/5/28, 85, 24, 46, 14, 2, 2
2018/5/29, 63, 21, 43, 17, 2, 2
2018/5/30, 61, 20, 38, 17, 1, 3
2018/5/31, 59, 19, 26, 25, 1, 4
2018/6/1, 58, 18, 52, 19, 2, 3
2018/6/2, 73, 20, 70, 22, 4, 4
2018/6/3, 77, 17, 61, 11, 3, 4
2018/6/4, 67, 19, 62, 18, 4, 4
2018/6/5, 71, 19, 52, 20, 4, 3
2018/6/6, 66, 18, 39, 26, 1, 4
2018/6/7, 56, 27, 50, 24, 4, 4
2018/6/8, 96, 26, 48, 25, 4, 4
2018/6/9, 73, 26, 60, 13, 2, 3
2018/6/10, 85, 31, 34, 15, 2, 4
2018/6/11, 83, 23, 27, 15, 2, 3
2018/6/12, 66, 7, 41, 13, 2, 2
2018/6/13, 42, 8, 42, 12, 2, 2
2018/6/14, 51, 16, 50, 19, 3, 4
2018/6/15, 69, 19, 32, 21, 3, 3
2018/6/16, 54, 15, 47, 12, 4, 2
2018/6/17, 63, 15, 38, 8, 2, 2
2018/6/18, 56, 14, 35, 20, 2, 3
2018/6/19, 58, 18, 37, 25, 3, 4
2018/6/20, 61, 15, 27, 25, 1, 3
2018/6/21, 46, 17, 43, 22, 2, 3
2018/6/22, 62, 23, 50, 24, 3, 3
2018/6/23, 85, 25, 36, 20, 3, 3
2018/6/24, 72, 20, 53, 11, 2, 3
2018/6/25, 79, 30, 98, 25, 4, 3
2018/6/26, 105, 34, 48, 14, 2, 2
2018/6/27, 84, 24, 33, 13, 2, 1
2018/6/28, 59, 37, 21, 13, 2, 1
2018/6/29, 69, 29, 10, 8, 2, 1
2018/6/30, 52, 28, 12, 8, 1, 
2018/7/1, 53, 53, 12, 5, , 2
2018/1/2, 37, 8, 32, 8, , 5
2018/1/3, 43, 8, 33, 6, , 5
2018/1/4, 40, 8, 31, 16, 1, 5
2018/1/5, 42, 11, 23, 26, 2, 6
2018/1/6, 46, 13, 28, 24, 2, 5
2018/1/7, 53, 11, 34, 12, 2, 4
2018/1/8, 49, 18, 15, 28, 2, 6
2018/1/9, 57, 16, 32, 22, 2, 6
2018/1/10, 54, 16, 30, 25, 1, 6
2018/1/11, 68, 9, 28, 17, , 5
2018/1/12, 46, 11, 29, 21, 1, 5
2018/1/13, 53, 15, 29, 20, 2, 5
2018/1/14, 59, 10, 35, 15, 2, 4
2018/1/15, 47, 20, 23, 35, 3, 6
2018/1/16, 77, 29, 26, 38, 4, 7
2018/1/17, 92, 36, 9, 38, 2, 9
2018/1/18, 88, 15, 35, 23, 2, 5
2018/1/19, 53, 29, 36, 24, 3, 6
2018/1/20, 88, 22, 33, 26, 2, 6
2018/1/21, 76, 23, 39, 16, 2, 6
2018/1/22, 76, 15, 26, 27, 2, 5
2018/1/23, 51, 16, 35, 22, 1, 4
2018/1/24, 60, 8, 33, 15, , 4
2018/1/25, 38, 7, 33, 19, 2, 3
2018/1/26, 39, 9, 31, 17, 1, 4
2018/1/27, 46, 11, 34, 17, 1, 5
2018/1/28, 55, 16, 30, 19, 2, 5
2018/1/29, 60, 20, 36, 21, 2, 6
2018/1/30, 73, 9, 33, 18, , 4
2018/1/31, 37, 15, 35, 31, 2, 6
2018/2/1, 61, 17, 26, 28, 2, 4
2018/2/2, 68, 17, 29, 29, 2, 5
2018/2/3, 71, 17, 34, 21, 2, 4
2018/2/4, 70, 14, 38, 11, 2, 3
2018/2/5, 62, 11, 33, 20, 2, 3
2018/2/6, 50, 10, 33, 22, 2, 4
2018/2/7, 57, 10, 32, 22, 2, 4
2018/2/8, 49, 12, 33, 24, 2, 4
2018/2/9, 61, 24, 39, 37, 3, 5
2018/2/10, 95, 80, 29, 38, 3, 6
2018/2/11, 100, 15, 38, 10, 2, 4
2018/2/12, 55, 14, 36, 12, 2, 3
2018/2/13, 62, 13, 35, 22, 1, 4
2018/2/14, 55, 17, 32, 35, 2, 5
2018/2/15, 74, 25, 37, 29, 2, 5
2018/2/16, 85, 18, 36, 25, 3, 4
2018/2/17, 70, 17, 38, 21, 3, 4
2018/2/18, 62, 9, 37, 9, 2, 
2018/2/19, 49, 17, 36, 21, 2, 4
2018/2/20, 70, 25, 41, 20, 2, 4
2018/2/21, 87, 19, 39, 24, 2, 4
2018/2/22, 69, 16, 36, 25, 2, 4
2018/2/23, 67, 17, 45, 23, 3, 4
2018/2/24, 76, 31, 43, 27, 2, 5
2018/2/25, 99, 32, 41, 19, 2, 4
2018/2/26, 96, 27, 44, 23, 3, 5
