date, pm25, pm10, o3, no2, so2, co
2017/9/15, 65, 32, 36, 7, 3, 5
2017/9/16, 55, 32, 50, 5, 3, 5
2017/9/17, 51, 38, 54, 11, 4, 5
2017/9/18, 65, 66, 111, 24, 6, 8
2017/9/19, 128, 69, 96, 19, 4, 8
2017/9/20, 151, 30, 41, 14, 3, 6
2017/9/21, 77, 23, 39, 20, 3, 5
2017/9/22, 59, 39, 24, 33, 4, 6
2017/9/23, 77, 33, 38, 25, 4, 6
2017/9/24, 85, 13, 30, 18, 3, 6
2017/9/25, 48, 14, 19, 18, 3, 7
2017/9/26, 30, 47, 67, 19, 4, 9
2017/9/27, 102, 46, 43, 14, 4, 8
2017/9/28, 95, 36, 33, 19, 5, 5
2017/9/29, 45, 39, 48, 27, 5, 5
2017/9/30, 58, 23, 39, 18, 3, 4
2017/10/1, 54, 38, 49, 13, 4, 6
2017/4/2, 156, 71, 59, 31, 9, 8
2017/4/3, 166, 66, 75, 26, 7, 6
2017/4/4, 147, 58, 67, 16, 6, 5
2017/4/5, 137, 52, 41, 30, 5, 6
2017/4/6, 115, 67, 21, 41, 6, 8
2017/4/7, 160, 44, 19, 33, 4, 6
2017/4/8, 129, 61, 37, 31, 5, 7
2017/4/9, 156, 39, 46, 17, 4, 5
2017/4/10, 110, 30, 33, 23, 3, 5
2017/4/11, 94, 48, 40, 27, 4, 8
2017/4/12, 139, 71, 42, 32, 6, 6
2017/4/13, 114, 64, 53, 30, 5, 4
2017/4/14, 72, 57, 79, 27, 7, 5
2017/4/15, 91, 59, 87, 30, 7, 7
2017/4/16, 120, 58, 29, 34, 6, 7
2017/4/17, 132, 57, 62, 28, 6, 9
2017/4/18, 145, 82, 61, 29, 8, 7
2017/4/19, 130, 81, 59, 25, 5, 5
2017/4/20, 106, 59, 58, 18, 3, 7
2017/4/21, 127, 64, 42, 24, 7, 8
2017/4/22, 145, 50, 61, 13, 3, 6
2017/4/23, 109, 60, 79, 17, 4, 5
2017/4/24, 112, 66, 86, 17, 4, 5
2017/4/25, 119, 59, 52, 25, 4, 6
2017/4/26, 125, 33, 50, 12, 2, 4
2017/4/27, 85, 40, 52, 21, 5, 5
2017/4/28, 90, 57, 84, 31, 6, 6
2017/4/29, 125, 69, 87, 38, 8, 7
2017/4/30, 140, 61, 97, 25, 7, 6
2017/5/1, 121, 45, 53, 19, 4, 4
2017/5/2, 96, 26, 42, 14, 2, 4
2017/5/3, 70, 27, 41, 12, 2, 4
2017/5/4, 65, 28, 34, 17, 2, 5
2017/5/5, 76, 48, 23, 20, 3, 7
2017/5/6, 124, 106, 44, 20, 4, 6
2017/5/7, 143, 151, 67, 21, 4, 4
2017/5/8, 147, 75, 38, 17, 3, 3
2017/5/9, 92, 50, 49, 20, 3, 6
2017/5/10, 120, 72, 101, 35, 6, 8
2017/5/11, 139, 68, 108, 31, 6, 8
2017/5/12, 131, 35, 50, 21, 3, 6
2017/5/13, 93, 53, 88, 31, 4, 7
2017/5/14, 122, 62, 76, 25, 5, 6
2017/5/15, 140, 52, 47, 15, 4, 5
2017/5/16, 80, 35, 45, 19, 5, 3
2017/5/17, 57, 46, 56, 21, 4, 4
2017/5/18, 71, 47, 72, 16, 4, 4
2017/5/19, 76, 50, 71, 14, 4, 5
2017/5/20, 85, 43, 51, 11, 3, 5
2017/5/21, 72, 36, 49, 10, 3, 4
2017/5/22, 64, 35, 42, 9, 3, 5
